year,month,season,time_period,country_clean,state_clean,activity_group,sex,age,age_group,fatal,type_clean,injury,time_labels
2021,9,Autumn,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,31,30-39,Yes,Unprovoked,FATAL,morning
2021,9,Autumn,12:00-17:59,USA,LOUISIANA,Fishing,Male,64,60-69,No,Unprovoked,Severe injury to leg,afternoon
2021,8,Summer,06:00-11:59,USA,TEXAS,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Lacerations both sides of lower leg immediately above the ankle,morning
2021,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,41,40-49,No,Unprovoked,Left ankle and foot bitten,morning
2021,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,Minor cuts to right foot and ankle,morning
2021,8,Summer,06:00-11:59,USA,FLORIDA,Diving/Snorkeling,Male,15,10-19,No,Unprovoked,Lacerations to legs,morning
2021,8,Summer,12:00-17:59,USA,MARYLAND,Swimming,Female,12,10-19,No,Unprovoked,Lacerations and puncture wounds to lower left leg,afternoon
2021,7,Summer,06:00-11:59,USA,FLORIDA,Fishing,Male,47,40-49,No,Provoked,Hands bitten while attempting to unhook shark               PROVOKED INCIDENT,morning
2021,7,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Male,15,10-19,No,Unprovoked,Lower left leg bitten,afternoon
2021,7,Summer,18:00-20:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,34,30-39,No,Provoked,Leg bitten when he jumped on the sharkPROVOKED INCIDENT,evening
2021,7,Summer,06:00-11:59,USA,NEW YORK,Swimming,Male,-1,Unknown,No,Unprovoked,Minor injury to calf ,morning
2021,7,Summer,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, knocked off board by shark",afternoon
2021,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,11,10-19,No,Unprovoked,Leg bitten,afternoon
2021,7,Summer,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,38,30-39,No,Unprovoked,Injuries to leg and torso,morning
2021,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,9,0-9,No,Unprovoked,Right foot bitten,afternoon
2021,7,Summer,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Left forearm broken & lacerated,afternoon
2021,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,8,0-9,No,Unprovoked,Puncture wound to calf,afternoon
2021,6,Summer,06:00-11:59,USA,CALIFORNIA,Boating/Paddling,Male,15,10-19,No,Unprovoked,Hand injured,morning
2021,6,Summer,06:00-11:59,USA,NORTH CAROLINA,Swimming,Female,7,0-9,No,Unprovoked,Calf bitten,morning
2021,6,Summer,06:00-11:59,USA,CALIFORNIA,Swimming,Male,38,30-39,No,Unprovoked,Posterior right thigh bitten,morning
2021,6,Summer,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Lacerations to calf and ankle,afternoon
2021,6,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,12,10-19,No,Unprovoked,Left arm bitten,afternoon
2021,6,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,14,10-19,No,Unprovoked,"""superficial injuries:",afternoon
2021,6,Summer,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,10,10-19,No,Unprovoked,Foot bitten,morning
2021,5,Spring,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,48,40-49,No,Unprovoked,Lacerations to right hand and forearm,morning
2021,5,Spring,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,59,50-59,Yes,Unprovoked,FATAL,morning
2021,5,Spring,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,2- to 3-inch cuts to posterior thigh,afternoon
2021,5,Spring,06:00-11:59,USA,FLORIDA,In Water,Female,21,20-29,No,Unprovoked,Nick on foot,morning
2021,5,Spring,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Lacerations to shin and calf,afternoon
2021,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,64,60-69,No,Unprovoked,Foot bitten,morning
2021,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,54,50-59,No,Unprovoked,Right leg bitten,morning
2021,4,Spring,06:00-11:59,USA,HAWAII,Swimming,Female,57,50-59,No,Unprovoked,Puncture wound to knee,morning
2021,4,Spring,12:00-17:59,SOUTH AFRICA,KWAZULU-NATAL,Fishing,Male,38,30-39,No,Unprovoked,Minor injury to head,afternoon
2021,4,Spring,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,38,30-39,Yes,Unprovoked,FATAL,morning
2021,3,Spring,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,27,20-29,No,Unprovoked,Injury to calf,afternoon
2021,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,9,0-9,No,Unprovoked,Left shoulder bitten,afternoon
2021,3,Spring,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,75,70-79,No,Unprovoked,"No injury, board bitten",afternoon
2021,3,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,20,20-29,No,Unprovoked,Left forearm bitten,afternoon
2021,2,Winter,12:00-17:59,AUSTRALIA,QUEENSLAND,Fishing,Male,-1,Unknown,No,Provoked,Superficial wound       PROVOKED INCIDENT,afternoon
2021,2,Winter,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, surfboard bitten",afternoon
2021,2,Winter,18:00-20:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,17,10-19,No,Watercraft,"No injury, surf ski bitten",evening
2021,2,Winter,12:00-17:59,USA,MAUI,Boating/Paddling,Male,45,40-49,No,Watercraft,"No injury, kayak bitten",afternoon
2021,1,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Swimming,Female,46,40-49,No,Unprovoked,Puncture wounds to foot,morning
2021,1,Winter,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Swimming,Male,58,50-59,No,Unprovoked,Severe lacerations to left arm ,evening
2021,1,Winter,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Male,73,70-79,No,Unprovoked,Puncture wounds to left calf,morning
2021,1,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Diving/Snorkeling,Male,32,30-39,Yes,Unprovoked,FATAL,afternoon
2021,1,Winter,21:00-23:59,AUSTRALIA,WESTERN AUSTRALIA,Swimming,Male,57,50-59,No,Unprovoked,Serious injury to left leg,night
2021,1,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Swimming,Male,54,50-59,No,Unprovoked,Severe injury to leg and broken him,morning
2021,1,Winter,12:00-17:59,AUSTRALIA,VICTORIA,Swimming,Male,7,0-9,No,Unprovoked,Injury to leg,afternoon
2021,1,Winter,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,"No injury, board damaged",morning
2021,1,Winter,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,1.5 cut to ankle,morning
2021,1,Winter,06:00-11:59,USA,HAWAII,Swimming,Female,68,60-69,No,Unprovoked,Significant injury to right lower leg,morning
2020,12,Winter,12:00-17:59,USA,CALIFORNIA,Swimming,Male,-1,Unknown,No,Unprovoked,No injury. Swim fin bittten,afternoon
2020,12,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, Board bitten",morning
2020,12,Winter,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,56,50-59,Yes,Unprovoked,FATAL,morning
2020,12,Winter,12:00-17:59,USA,OREGON,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Non-life-threatening to left lower leg & foot,afternoon
2020,12,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Non-life-threatening injuries to buttock and thigh,afternoon
2020,11,Autumn,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Female,35,30-39,No,Unprovoked,Severe injury to torso,afternoon
2020,11,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,59,50-59,Yes,Unprovoked,FATAL,morning
2020,11,Autumn,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,13,10-19,No,Unprovoked,"Minor injury to left foot, leg and finger",morning
2020,10,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,17,10-19,No,Unprovoked,Minor injuries,afternoon
2020,10,Autumn,12:00-17:59,USA,"FRANKLIN COUNTY, FLORIDA",Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Hand bitten,afternoon
2020,10,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,Fishing,Male,59,50-59,No,Unprovoked,Severe injury to thigh,afternoon
2020,10,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,52,50-59,Yes,Unprovoked,FATAL,morning
2020,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,31,30-39,No,Unprovoked,Laceration to lower leg,afternoon
2020,10,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,"No injury, knocked off board when shark grabbed his leg rope",morning
2020,9,Autumn,06:00-11:59,USA,FLORIDA,Diving/Snorkeling,Male,30,30-39,No,Unprovoked,Severe bite to shoulder,morning
2020,9,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,Fishing,Male,50,50-59,No,Provoked,Arm bitten by hooked shark PROVOKED INCIDENT,afternoon
2020,9,Autumn,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, board bitten",afternoon
2020,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Cuts to right hand and wrist,morning
2020,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Left arm bitten,morning
2020,9,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,46,40-49,Yes,Unprovoked,FATAL,afternoon
2020,9,Autumn,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Female,70,70-79,No,Unprovoked,Ankle bitten,afternoon
2020,8,Summer,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Shark interaction,Unknown,-1,Unknown,No,Watercraft,"Shark bit boat, no injury to occupant",afternoon
2020,8,Summer,06:00-11:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Injury to right foot and ankle,morning
2020,8,Summer,12:00-17:59,USA,CALIFORNIA,Fishing,Male,-1,Unknown,No,Unprovoked,"No injury, kayak damaged",afternoon
2020,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,23,20-29,No,Unprovoked,Minor injury to foot,afternoon
2020,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Lacerations to sole of left foot,morning
2020,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,50,50-59,No,Unprovoked,Minor lacerations to left leg,morning
2020,8,Summer,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Female,35,30-39,No,Unprovoked,Lacerations to right calf and posterior thigh,morning
2020,8,Summer,12:00-17:59,USA,FLORIDA,Fishing,Male,55,50-59,No,Provoked,Injury to left forearm by hooked shark PROVOKED INCIDENT,afternoon
2020,8,Summer,12:00-17:59,USA,VIRGIN ISLANDS,Diving/Snorkeling,Female,-1,Unknown,No,Unprovoked,Lacerations to hand and wrist,afternoon
2020,8,Summer,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,54,50-59,No,Unprovoked,"No Injury, but board bitten",afternoon
2020,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,22,20-29,No,Unprovoked,Lacerations to foot ,afternoon
2020,7,Summer,12:00-17:59,USA,ALABAMA,Swimming,Male,14,10-19,No,Unprovoked,Lacerations to foot and toes,afternoon
2020,7,Summer,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,Lacerations to leg,afternoon
2020,7,Summer,06:00-11:59,AUSTRALIA,TASMANIA,Other,Unknown,-1,Unknown,Unknown,Watercraft,"No injury to occupants, injury to shark attempting to swallow anchor",morning
2020,7,Summer,12:00-17:59,USA,MAINE,Swimming,Female,63,60-69,Yes,Unprovoked,FATAL,afternoon
2020,7,Summer,12:00-17:59,USA,BAHAMAS,Fishing,Male,23,20-29,No,Unprovoked,Lacerations to legs,afternoon
2020,7,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Male,-1,Unknown,No,Unprovoked,Left calf & foot bitten,afternoon
2020,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,12,10-19,No,Unprovoked,Right leg bitten,afternoon
2020,7,Summer,12:00-17:59,AUSTRALIA,TASMANIA,Fishing,Male,10,10-19,No,Unprovoked,"Lacerations to arm, head & chest",afternoon
2020,7,Summer,06:00-11:59,AUSTRALIA,QUEENSLAND,Diving/Snorkeling,Female,29,20-29,No,Unprovoked,Injury to lower left leg and ankle,morning
2020,7,Summer,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,15,10-19,Yes,Unprovoked,FATAL,afternoon
2020,7,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,15,10-19,No,Unprovoked,Minor injury to right foot,morning
2020,7,Summer,12:00-17:59,AUSTRALIA,QUEENSLAND,Fishing,Male,36,30-39,Yes,Unprovoked,FATAL,afternoon
2020,6,Summer,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Injury to thigh,afternoon
2020,6,Summer,12:00-17:59,SOUTH AFRICA,KWAZULU-NATAL,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No inury, ski damaged",afternoon
2020,6,Summer,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,60,60-69,Yes,Unprovoked,FATAL,morning
2020,6,Summer,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Cut to index finger of hand,morning
2020,5,Spring,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,26,20-29,Yes,Unprovoked,FATAL,afternoon
2020,5,Spring,12:00-17:59,AUSTRALIA,VICTORIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Leg injured,afternoon
2020,5,Spring,12:00-17:59,USA,CALIFORNIA,Swimming,Female,57,50-59,No,Unprovoked,2 lacerations to foot,afternoon
2020,4,Spring,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Swimming,Female,-1,Unknown,No,Unprovoked,Lacerations to foot,morning
2020,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,Foot bitten,morning
2020,4,Spring,12:00-17:59,AUSTRALIA,QUEENSLAND,Swimming,Male,23,20-29,Yes,Unprovoked,FATAL,afternoon
2020,4,Spring,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,38,30-39,No,Unprovoked,Right hand bitten,morning
2020,3,Spring,18:00-20:59,USA,CALIFORNIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, paddleboard bitten",evening
2020,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Left foot bitten ,afternoon
2020,3,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Left foot bitten when he jumped on the shark  PROVOKED INCIDENT,morning
2020,2,Winter,06:00-11:59,USA,MAUI,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, but paddleboard bitten",morning
2020,1,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,59,50-59,No,Unprovoked,Laceration ot left ankle and foot,morning
2020,1,Winter,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,Lacerations to foot,afternoon
2020,1,Winter,12:00-17:59,AUSTRALIA,QUEENSLAND,Swimming,Female,7,0-9,No,Unprovoked,Lacerations to leg,afternoon
2020,1,Winter,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,57,50-59,Yes,Unprovoked,FATAL,afternoon
2019,12,Winter,12:00-17:59,AUSTRALIA,QUEENSLAND,Swimming,Male,30,30-39,No,Unprovoked,Minor injury to hand,afternoon
2019,12,Winter,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, shark bit surf ski",morning
2019,12,Winter,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,37,30-39,No,Unprovoked,Right leg bitten,afternoon
2019,12,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,57,50-59,No,Unprovoked,Arm bitten,morning
2019,12,Winter,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,57,50-59,No,Unprovoked,"No injury, inflatable paddle board was bitten by the shark",morning
2019,11,Autumn,18:00-20:59,AUSTRALIA,QUEENSLAND,Diving/Snorkeling,Male,30,30-39,No,Unprovoked,Lacerations to foot,evening
2019,11,Autumn,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Fishing,Male,-1,Unknown,No,Watercraft,"No injury, kayak damaged",morning
2019,11,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No inury, knocked from board",morning
2019,10,Autumn,06:00-11:59,AUSTRALIA,QUEENSLAND,Diving/Snorkeling,Male,28,20-29,No,Unprovoked,Raddon’s right foot was severed and Maggs sustained serious lacerations to his lower right leg.,morning
2019,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,32,30-39,No,Provoked,Minor cuts when he jumped off his board and landed on the shark. PROVOKED INCIDENT,afternoon
2018,10,Autumn,06:00-11:59,USA,CALIFORNIA,Fishing,Male,-1,Unknown,No,Unprovoked,"No injury, kayak bitten",morning
2019,10,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,"No injury, surfboard bitten",afternoon
2019,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Lacerations to right foot,afternoon
2019,10,Autumn,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,"No injury, surfboard severely damaged",afternoon
2019,10,Autumn,12:00-17:59,USA,CALIFORNIA,Boating/Paddling,Male,51,50-59,No,Watercraft,"No injury, shark bit kayak",afternoon
2019,9,Autumn,12:00-17:59,AUSTRALIA,NORTHERN TERRITORY,Fishing,Male,45,40-49,No,Provoked,Hooked shark bit his leg. PROVOKED INCIDENT,afternoon
2019,9,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No injury, back of board bitten",morning
2019,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,-1,Unknown,No,Unprovoked,Laceration to arm,afternoon
2019,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,13,10-19,No,Unprovoked,Lacerations to left foot,afternoon
2019,9,Autumn,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Unknown,22,20-29,No,Unprovoked,Minor injuries,morning
2019,9,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,-1,Unknown,No,Unprovoked,"No injury, shark bit swim fin",morning
2019,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,40,40-49,No,Provoked,Hand and calf bitten when he jumped off surfboard and landed on the shark PROVOKED INCIDENT,morning
2019,8,Summer,06:00-11:59,USA,FLORIDA,In Water,Male,11,10-19,No,Unprovoked,Foot bitten,morning
2019,8,Summer,06:00-11:59,USA,HAWAII,Swimming,Female,26,20-29,No,Unprovoked,Injury to lower back and right hip,morning
2019,8,Summer,06:00-11:59,USA,FLORIDA,In Water,Male,9,0-9,No,Unprovoked,Puncture marks to lower leg,morning
2019,8,Summer,18:00-20:59,USA,HAWAII,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,"No injury, board damaged",evening
2019,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,51,50-59,No,Unprovoked,Minor injuries to right foot,afternoon
2019,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,21,20-29,No,Unprovoked,Minor cuts to right foot,afternoon
2019,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Bite to left hand and wrist,afternoon
2019,7,Summer,21:00-23:59,USA,HAWAII,Swimming,Male,49,40-49,No,Unprovoked,Bite to abdomen & left leg medial thigh,night
2019,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,3 lacerations to left hand,afternoon
2019,7,Summer,18:00-20:59,AUSTRALIA,QUEENSLAND,Diving/Snorkeling,Female,-1,Unknown,Unknown,Unprovoked,Lacerations to lower leg,evening
2019,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,49,40-49,No,Unprovoked,Lacerations to right thigh,afternoon
2019,7,Summer,18:00-20:59,USA,RHODE ISLAND,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Foot bitten,evening
2019,7,Summer,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,Ankle bitten,afternoon
2019,7,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,16,10-19,No,Unprovoked,Foot bitten,morning
2019,7,Summer,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Leg injured,morning
2019,7,Summer,06:00-11:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,43,40-49,No,Unprovoked,Puncture wounds to wrist,morning
2019,6,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Minor injury to foot,afternoon
2019,6,Summer,12:00-17:59,USA,NORTH CAROLINA,Swimming,Male,8,0-9,No,Unprovoked,Puncture wounds to leg,afternoon
2019,6,Summer,06:00-11:59,USA,GEORGIA,Swimming,Male,64,60-69,No,Unprovoked,Arc of lacerations to bicep,morning
2019,6,Summer,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Cuts to right foot,afternoon
2019,6,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Female,17,10-19,No,Unprovoked,Severe injuries to leg and hand,afternoon
2019,5,Spring,06:00-11:59,USA,HAWAII,Swimming,Male,65,60-69,Yes,Unprovoked,FATAL,morning
2019,5,Spring,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, knocked of board by shark",morning
2019,5,Spring,12:00-17:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,53,50-59,No,Unprovoked,Laceration to right ankle,afternoon
2019,5,Spring,06:00-11:59,USA,HAWAII,Swimming,Female,34,30-39,No,Unprovoked,Injuries to left arm and hand,morning
2019,5,Spring,18:00-20:59,USA,FLORIDA,Fishing,Male,-1,Unknown,No,Unprovoked,Injury to leg,evening
2019,4,Spring,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Fishing,Male,18,10-19,No,Unprovoked,3 puncture marks to left forearm,afternoon
2019,4,Spring,06:00-11:59,USA,HAWAII,Boating/Paddling,Female,65,60-69,No,Unprovoked,Injury to right inner thigh,morning
2019,4,Spring,00:00-05:59,USA,HAWAII,Swimming,Male,23,20-29,No,Unprovoked,Bitten on left shoulder,midnight
2019,3,Spring,06:00-11:59,USA,HAWAII,Boating/Paddling,Male,74,70-79,No,Watercraft,"Shark bit canoe, but injury to occupant may not have been caused by the shark",morning
2019,3,Spring,12:00-17:59,AUSTRALIA,QUEENSLAND,Swimming,Male,25,20-29,No,Unprovoked,Puncture marks to left hip and buttocks,afternoon
2019,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,46,40-49,No,Unprovoked,Lacerations to foot,afternoon
2019,3,Spring,00:00-05:59,USA,HAWAII,Swimming,Male,58,50-59,No,Unprovoked,Bite to abdomen,midnight
2019,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,11,10-19,No,Unprovoked,Lacerations to right foot,afternoon
2019,3,Spring,06:00-11:59,USA,OREGON,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, board bitten and dented",morning
2019,3,Spring,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Fishing,Male,46,40-49,No,Provoked,Lacerations to arm from shark caught in trawl net  PROVOKED INCIDENT,afternoon
2019,2,Winter,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, shark bumped leg",morning
2019,2,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,41,40-49,No,Unprovoked,Lacerations/puncture marks to thigh,morning
